Linio SKU;Name;PrimaryCategory;Model;BrowseNodes;Categories;Brand;SaleEndDate;SaleStartDate;SalePrice;Price;ParentSku;Quantity;ProductWarranty;PackageContent;Color;ProductId;ShortDescription;Description;EligibleFreeShipping;DeliveryTimeSupplier;WarehouseProcessingTime;PackageWidth;PackageLength;PackageHeight;PackageWeight;ProductMeasures;ProductWeight;TaxClass;SellerSku;Variation;CareLabel;ManufacturerTxt;MaterialFamily;MainMaterial;CreatedAt;UpdatedAt;Status
AP054EL0V633MLACL-6410054;MacBook Pro Intel Core i7 16GB RAM-256GB DD 15;20056;4536307;;;Apple;;;;1099990.00;4536307;0;3 meses;;;8,88462E+11;<ul><li>Procesador:Intel Core i7</li><li>Modelo tarjeta de video:Intel Iris Pro Graphics</li><li>Tamaño de la pantalla:15.4 pulgadas</li><li>Disco duro HDD:No tiene</li><li>Unidad de estado sólido SSD:256GB</li><li>Núcleos del procesador:Quad Core</li><li>Velocidad del procesador:2.2 GHz</li><li>Modelo del procesador:i7-4770HQ</li><li>Memoria RAM:16GB</li><li>RAM expandible:No</li><li>Tarjeta de video:No</li><li>Capacidad de la tarjeta de video:No aplica</li><li>Tipo de pantalla:IPS</li><li>Resolución de la pantalla:Retina (2880x1800)</li><li>Pantalla touch:No</li><li>Tipo de teclado:Luminoso</li><li>Sistema de audio:Altavoces estéreo</li><li>Duración aproximada de la batería:Hasta 9 horas de navegación web inalámbrica</li><li>Entradas HDMI:1</li><li>Entradas USB:2</li><li>Unidad óptica:No</li><li>Cámara Web:Sí</li><li>Conexión Bluetooth:Sí</li><li>Conectividad:Wifi</li><li>Alto:1,8 cm</li><li>Ancho:35,89 cm</li><li>Profundidad:24,71 cm</li><li>Peso:2,02 kg</li><li>Sistema operativo:macOS</li><li>Modelo:MJLQ2CI/A</li><li>Tipo:Notebooks</li><li>Hecho en:China</li><li>Garantía del proveedor:12 meses</li></ul>;<ul><li>Procesador:Intel Core i7</li><li>Modelo tarjeta de video:Intel Iris Pro Graphics</li><li>Tamaño de la pantalla:15.4 pulgadas</li><li>Disco duro HDD:No tiene</li><li>Unidad de estado sólido SSD:256GB</li><li>Núcleos del procesador:Quad Core</li><li>Velocidad del procesador:2.2 GHz</li><li>Modelo del procesador:i7-4770HQ</li><li>Memoria RAM:16GB</li><li>RAM expandible:No</li><li>Tarjeta de video:No</li><li>Capacidad de la tarjeta de video:No aplica</li><li>Tipo de pantalla:IPS</li><li>Resolución de la pantalla:Retina (2880x1800)</li><li>Pantalla touch:No</li><li>Tipo de teclado:Luminoso</li><li>Sistema de audio:Altavoces estéreo</li><li>Duración aproximada de la batería:Hasta 9 horas de navegación web inalámbrica</li><li>Entradas HDMI:1</li><li>Entradas USB:2</li><li>Unidad óptica:No</li><li>Cámara Web:Sí</li><li>Conexión Bluetooth:Sí</li><li>Conectividad:Wifi</li><li>Alto:1,8 cm</li><li>Ancho:35,89 cm</li><li>Profundidad:24,71 cm</li><li>Peso:2,02 kg</li><li>Sistema operativo:macOS</li><li>Modelo:MJLQ2CI/A</li><li>Tipo:Notebooks</li><li>Hecho en:China</li><li>Garantía del proveedor:12 meses</li></ul>;;2;;54;40;44;6;;;IVA 19%;4536307;...;;;;;2019-02-13 17:49:41;2019-10-15 08:51:13;inactive
KA516EL114F5ELACL-6410055;Internet Security Edición Latina - 5 Dispositivos - 2 Años;20056;;;;KASPERSKY;;;;201990.00;6884935;0;;;;2006884935009;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KIS LATAM 5Dvc 2Y Bs DnP</li><li>Número máximo de usuarios:5</li><li>Número máximo de dispositivos:5</li><li>Actualizaciones incluidas:Sí</li></ul>;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KIS LATAM 5Dvc 2Y Bs DnP</li><li>Número máximo de usuarios:5</li><li>Número máximo de dispositivos:5</li><li>Actualizaciones incluidas:Sí</li></ul>;;2;;8;28;40;0.1;;;IVA 19%;6884935;...;;;;;2019-02-13 17:49:41;2019-10-15 08:44:40;inactive
SA028EL16UCN8LACL-6378153;Televisor Smart Tv LED 4K Ultra HD Samsung 75'' UN75NU7100GXZS;20056;6624529;;;Samsung;2018-10-02 00:00:00;2018-10-01 00:00:00;849990.00;899990.00;6624529;0;12 meses;Televisor;;8801643170967;<ul> <li>Tamaño de la pantalla: 75 pulgadas</li> <li>Modelo: UN75NU7100GXZS</li> <li>Procesador: Quad Core</li> <li>Entrada Internet</li> <li>Tasa de refresco nativa: 60Ghz</li> <li>Sintonizador digital</li> <li>Conexión WiFi</li> <li>Resolución: 4K Ultra HD</li> <li>Potencia de los parlantes: 20W</li> <li>Contraste Alto</li> <li>2 Entradas USB</li> <li>Tecnología: LED</li> <li>Smart TV</li> <li>3 Entradas HDMI</li> <li>Control remoto incluido</li> </ul>;"<h2>Televisor LED Samsung UN75NU7100GXZS Ultra HD 75'</h2> <p>Explora y si&eacute;ntete identificado con todas las funciones y aplicaciones que el <strong>Televisor LED Samsung UN75NU7100GXZS&nbsp;</strong>tiene para ti. Disfruta de una incre&iacute;ble resoluci&oacute;n Ultra HD y unas im&aacute;genes con calidad superior en tu televisor Samsung. Tus ojos no creer&aacute;n lo que ven y no querr&aacute;s dejar de mirarlo para que puedas disfrutar de todo lo que quieras, en un 3D realista y profundo. Un gran producto para ti.</p> <p>Con el <strong>Televisor LED Samsung UN75NU7100GXZS&nbsp;</strong>disfrutar de diferentes dispositivos con conexi&oacute;n HDMI conectados al mismo tiempo gracias a sus s&uacute;per conectores HDMI, adem&aacute;s de&nbsp;<strong>puerto USB</strong>. Adicionalmente podr&aacute;s disfrutar de pel&iacute;culas y contenido multimedia en excelente calidad de audio, esto gracias al sonido est&eacute;reo mejorado que presenta este televisor,&nbsp;con la que vivir&aacute;s una experiencia de calidad y disfrutar de tus pel&iacute;culas o series favoritas en este fabuloso televisor con potente sistema de altavoces de dos canales. Con <strong>Samsung</strong>&nbsp;tendr&aacute;s una gran cantidad de posibilidades de entretenimiento a tu alcance.</p>";;2;;105;168;35;37;;;IVA 19%;6624529;…;;;;;2019-02-13 17:49:41;2019-10-15 08:58:55;inactive
DD456EL062MBOLACL-6381604;Audífono On Ear Ddesing Con Micrófono-Negro;20056;DD-HPOVERK;;;Ddesing;2018-12-31 00:00:00;2018-10-26 00:00:00;4990.00;9990.00;881177850;0;3 meses;"Aud&iacute;fonos";Negro;2998811778509;<ul><li>Marca: Ddesign</li><li>Aislador de sonido: Sí</li><li>Material de la almohadilla: Sintético</li><li>Conexión Bluetooth: No</li><li>Impedancia: 32 Ohm</li><li>Incluye micrófono: Sí</li><li>Modelo: DD-HPOVERK</li><li>Garantía del proveedor: 3 meses</li></ul>;"<h2 style=""text-align: center;"">Aud&iacute;fono On Ear Ddesing Con Micr&oacute;fono-Negro</h2><p>&nbsp;</p><p style=""text-align: justify;"">Si te gusta vivir la <strong>m&uacute;sica</strong> al m&aacute;ximo y disfrutar de un sonido de calidad, hoy te traemos lo mejor en <strong>aud&iacute;fonos</strong> para escuchar tus melod&iacute;as favoritas de la forma que mereces escucharla, descubre el sonido de la m&uacute;sica actual, con lo m&aacute;s innovador en aud&iacute;fonos.</p><br /><p>&nbsp;</p><br /><h3 style=""text-align: center;"">&iexcl;Empieza a disfrutar la m&uacute;sica!</h3><br /><p>&nbsp;</p><br /><p style=""text-align: justify;"">Excelencia en sonido, estos nuevos <strong>aud&iacute;fonos</strong> fabricados con lo &uacute;ltimo en tecnolog&iacute;a poseen un perfecto ajuste al momento de disfrutar de ellos, adem&aacute;s de poseer un sistemas de audio completo que te permite apreciar cada sonido de todos los g&eacute;neros que m&aacute;s te gustan. Vive una experiencia &uacute;nica donde quieras y cuando quieras.</p>";;2;;33;13;20;0.13;;;IVA 19%;881177850;…;;;;;2019-02-13 17:49:41;2019-10-15 08:35:40;inactive
UL580EL172R76LACL-6410056;Cámara Deportiva 4K WiFi 70GPR0004K-Negro;20056;70Gpr0004K;;;Ultra;;;;49990.00;6045050;0;3 meses;"C&aacute;maras compactas";Negro;2006045050008;<ul><li>Color: Negro, Garantía: 3 meses, Marca: Ultra, Memoria externa incluida: No, Modelo: 70Gpr0004K, Tipo: Cámaras deportivas, Zoom digital: No, Zoom óptico: Sin Zoom</li></ul>;"<div> <p style=""text-align: center""><iframe width=""460"" height=""315"" frameborder=""0"" src=""//www.youtube.com/embed/c8Zw3i-hNZw?rel=0&amp showinfo=0&amp controls=0&amp iv_load_policy=3""></iframe></p> </div> <ul> &#160 &#160 **El precio y la disponibilidad del producto exhibido en el presente video, que ha sido grabado y exhibido con anterioridad a la reproducci&oacute;n que usted est&aacute; viendo, no necesariamente representan su precio y disponibilidad actuales. Consulte el precio actual del producto y su disponibilidad en www.falabella.com, secci&oacute;n Falabella TV o llamando al 223906900.&#160  &#160 CARACTER&iacute;STICAS DEL PRODUCTO  <li>Marca: Ultra</li> <li>Modelo: 70Gpr0004K</li> <li>Tipo: c&aacute;mara Deportiva</li> <li>Alto: 10.5 cm</li> <li>Ancho: 25 cm</li> <li>Profundidad: 10,5 cm</li> <li>Peso: 0,636 Gramos</li> <li>Megap&iacute;xeles: 4K 3840X2160 A 30Fps</li> <li>Calidad de grabaci&oacute;n: 4K 3840X2160 A 30Fps/ Full Hd 1920 X 1080 A 15 Fps / 1280 X 729 A 30 Fps</li> <li>Memoria expandible: tarjeta Micro Sd 64Gb Max Clase 10. No Incluida</li> <li>Memoria externa incluida: no</li> <li>Zoom &oacute;ptico: Sin Zoom</li> <li>Zoom digital: no</li> <li>Color: negro</li> <li>Ve</li></ul>";;2;;80;60;100;0.12;;;IVA 19%;6045050;…;;;;;2019-02-13 17:49:41;2019-10-15 08:39:59;inactive
MI042EL1CSOP0LACL-6378154;Software Microsoft Office Home And Student 2016;20056;Office Home And Student 2016;;;Microsoft;;;;9999.00;6129971;0;3 meses;"Softwares y membres&iacute;as";;2006129971007;<ul><li>Modelo: Office Home And Student 2016</li><li>Tipo: Software</li><li>Compatibilidad: Office</li></ul>;"<h3>Formato descargable: Al comprar este producto, el formato de entrega del software ser&aacute; mediante un c&oacute;digo descargable que ser&aacute; enviado al correo del cliente. Producto no f&iacute;sico.</h3> <h2><strong>Office 2016 Hogar y Estudiantes C&oacute;digo Digital</strong></h2> <p>Las aplicaciones cl&aacute;sicas de Office para una PC.&#160 <br /> <br /> Una compra de una &uacute;nica vez.</p> <p>NOTA: No incluye Outlook, Publisher ni Access.</p> <p><strong></strong></p>";;2;;33;20;13;0;;;IVA 19%;6129971;…;;;;;2019-02-13 17:49:41;2019-10-15 09:17:26;inactive
YA973EL1D138YLACL-6410057;Bajo Trbx174 Azul Met;20056;;;;Yamaha;;;;209990.00;6007731;0;;;;86792981734;;1234567890;;2;;60;95;30;4;;;IVA 19%;6007731;…;;;;;2019-02-13 17:49:41;2019-10-15 09:34:47;inactive
NI053EL1IZFAQLACL-6410058;Xy Mazo Pokémon Steam Siege;20056;;;;Nintendo;;;;6990.00;5258617;0;;;;820650801389;;1234567890;;2;;44;41;54;4;;;IVA 19%;5258617;…;;;;;2019-02-13 17:49:41;2019-10-15 08:55:08;inactive
SO036EL01ZUGILACL-6410059;Audífono MDRXB550AP Rojo;20056;;;;Sony;;;;29990.00;6138446;0;;;;4548736045941;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;6138446;…;;;;;2019-02-13 17:49:41;2019-10-15 09:06:52;inactive
CA707EL07Y6IALACL-6410060;Bolso para Cámaras DCB-304;20056;;;;Case Logic;;;;11990.00;2832129;0;;;;85854213189;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;2832129;…;;;;;2019-02-13 17:49:41;2019-10-15 09:00:52;inactive
GO002EL0DWIK2LACL-6410061;Cámara Deportiva Fusion;20056;;;;GoPro;;;;399990.00;6393788;0;;;;2006393788004;;1234567890;;2;;30;30;60;0.67;;;IVA 19%;6393788;…;;;;;2019-02-13 17:49:41;2019-10-15 08:56:29;inactive
HP034EL0JUULULACL-6410063;Mouse X3000 Blanco;20056;;;;HP;;;;9990.00;6733773;0;;;;889894991133;;1234567890;;2;;10;20;30;0.8;;;IVA 19%;6733773;…;;;;;2019-02-13 17:49:41;2019-10-15 09:38:49;inactive
BE082EL0PT6NMLACL-6410062;Parlante Multimedia Pill + White;20056;;;;Beats;;;;129990.00;5370817;0;;;;888462859899;;1234567890;;2;;40;30;60;6;;;IVA 19%;5370817;…;;;;;2019-02-13 17:49:41;2019-10-15 09:13:29;inactive
GE657EL0VRIPELACL-6410064;Ukelele Electroacústico 69Waou2E;20056;;;;GENERIC;;;;99990.00;6036315;0;;;;2006036315000;;<ul><li>Modelo:69Waou2E</li><li>Tipo:Ukeleles</li><li>Alto:9,5 cm</li><li>Ancho:64,2 cm</li><li>Profundidad:25,2 cm</li><li>Peso:0,9 kg</li><li>Material:Madera</li><li>Garantía del proveedor:3 meses</li></ul>;;2;;60;95;30;4;;;IVA 19%;6036315;...;;;;;2019-02-13 17:49:41;2019-10-15 09:47:26;inactive
HP034EL11PUR6LACL-6410065;Tintas 662Xl Negro;20056;4615976;;;HP;;;;17990.00;4615976;0;3 meses;;;8,86113E+11;<ul><li>Modelo:CZ105AL</li><li>Tipo:Cartuchos</li><li>Compatibilidad:Ink 1015- 1515- 2545- 3545- 2645- 4645- 2515- 3515</li><li>Garantía del proveedor:2 años</li></ul>;<ul><li>Modelo:CZ105AL</li><li>Tipo:Cartuchos</li><li>Compatibilidad:Ink 1015- 1515- 2545- 3545- 2645- 4645- 2515- 3515</li><li>Garantía del proveedor:2 años</li></ul>;;2;;10;20;30;0.2;;;IVA 19%;4615976;...;;;;;2019-02-13 17:49:41;2019-10-15 08:31:38;inactive
KA516EL17O6SYLACL-6410066;Internet Security Edición Latina - 5 Dispositivos - 3 Años;20056;;;;KASPERSKY;;;;245990.00;6884936;0;;;;2006884936006;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KIS LATAM 5Dvc 3Y Bs DnP</li><li>Número máximo de usuarios:5</li><li>Número máximo de dispositivos:5</li><li>Actualizaciones incluidas:Sí</li></ul>;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KIS LATAM 5Dvc 3Y Bs DnP</li><li>Número máximo de usuarios:5</li><li>Número máximo de dispositivos:5</li><li>Actualizaciones incluidas:Sí</li></ul>;;2;;8;28;40;0.1;;;IVA 19%;6884936;...;;;;;2019-02-13 17:49:41;2019-10-15 08:48:02;inactive
SA028EL0C0YDGLACL-6381605;Televisor Smart Tv LED 4K Ultra HD Samsung 75'' UN75NU8000GXZS;20056;6466802;;;Samsung;2018-10-02 00:00:00;2018-10-01 00:00:00;1249990.00;1399990.00;6466802;0;12 meses;Televisor;;8801643156800;<ul> <li>Tamaño de la pantalla: 75 pulgadas</li> <li>Modelo: UN75NU8000GXZS</li> <li>Entrada Internet</li> <li>Conexión WiFi</li> <li>Resolución: 4K Ultra HD</li> <li>Potencia de los parlantes: 40W</li> <li>Mega contraste</li> <li>Conexión Bluetooth</li> <li>2 Entradas USB</li> <li>Tecnología: LED</li> <li>Smart TV</li> <li>2 Entradas HDMI</li> <li>Control remoto incluido</li> </ul>;"<h2>Televisor LED Samsung UN75NU8000GXZS Ultra HD 75'</h2> <p>Explora y si&eacute;ntete identificado con todas las funciones y aplicaciones que el <strong>Televisor LED Samsung UN75NU8000GXZS&nbsp;</strong>tiene para ti. Disfruta de una incre&iacute;ble resoluci&oacute;n Ultra HD y unas im&aacute;genes con calidad superior en tu televisor Samsung. Tus ojos no creer&aacute;n lo que ven y no querr&aacute;s dejar de mirarlo para que puedas disfrutar de todo lo que quieras, en un 3D realista y profundo. Un gran producto para ti.</p> <p>Con el <strong>Televisor LED Samsung UN75NU8000GXZS&nbsp;</strong>disfrutar de diferentes dispositivos con conexi&oacute;n HDMI conectados al mismo tiempo gracias a sus s&uacute;per conectores HDMI, adem&aacute;s de&nbsp;<strong>puerto USB</strong>. Adicionalmente podr&aacute;s disfrutar de pel&iacute;culas y contenido multimedia en excelente calidad de audio, esto gracias al sonido est&eacute;reo mejorado que presenta este televisor,&nbsp;con la que vivir&aacute;s una experiencia de calidad y disfrutar de tus pel&iacute;culas o series favoritas en este fabuloso televisor con potente sistema de altavoces de dos canales. Con <strong>Samsung</strong>&nbsp;tendr&aacute;s una gran cantidad de posibilidades de entretenimiento a tu alcance.</p>";;2;;104;167;35;39;;;IVA 19%;6466802;…;;;;;2019-02-13 17:49:41;2019-10-15 08:42:00;inactive
UR938EL0HZAF8LACL-6381606;Audífono Urban Designs Inalámbrico Sports X2-Negro;20056;Audifono Inalambrico Sports X2 Negro;;;Urban Designs;;;;9990.00;6778461;0;3 meses;Audífono Inalámbrico Sports X2 Negro;;1009201800005;<ul><li>Modelo:Audifono Inalambrico Sports X2 Negro</li><li>Tipo:Audífonos deportivos</li><li>Potencia:5V</li><li>Material de la almohadilla:Sintético</li><li>Compatibilidad:Universal</li><li>Conectividad:Bluetooth</li><li>Conexión Bluetooth:Sí</li><li>Entradas auxiliares de 3.5 mm:No incluye</li><li>Hecho en:China</li><li>Garantía del proveedor:3 meses</li></ul>;"<h2 style=""text-align: center;"">Aud&iacute;fono Urban Designs Inal&aacute;mbrico Sports X2-Negro</h2><p>&nbsp;</p><p style=""text-align: justify;"">Si te gusta vivir la <strong>m&uacute;sica</strong> al m&aacute;ximo y disfrutar de un sonido de calidad, hoy te traemos lo mejor en <strong>aud&iacute;fonos</strong> para escuchar tus melod&iacute;as favoritas de la forma que mereces escucharla, descubre el sonido de la m&uacute;sica actual, con lo m&aacute;s innovador en aud&iacute;fonos.</p><br /><p>&nbsp;</p><br /><h3 style=""text-align: center;"">&iexcl;Empieza a disfrutar la m&uacute;sica!</h3><br /><p>&nbsp;</p><br /><p style=""text-align: justify;"">Excelencia en sonido, estos nuevos <strong>aud&iacute;fonos</strong> fabricados con lo &uacute;ltimo en tecnolog&iacute;a poseen un perfecto ajuste al momento de disfrutar de ellos, adem&aacute;s de poseer un sistemas de audio completo que te permite apreciar cada sonido de todos los g&eacute;neros que m&aacute;s te gustan. Vive una experiencia &uacute;nica donde quieras y cuando quieras.</p>";;2;;25;50;33;0.15;25x33x50;0.15;IVA 19%;6778461;…;;;;;2019-02-13 17:49:41;2019-10-15 08:49:19;inactive
SA028EL1IR0QSLACL-6378155;Smartphone Samsung Galaxy J8 32GB Dorado Movistar;20056;6596462;;;Samsung;2018-10-02 00:00:00;2018-10-01 00:00:00;199990.00;279990.00;6596462;0;1 año;Smartphone;;8801643403041;<ul><li>Marca: Samsung</li> <li>Profundidad: 0,82 cm</li> <li>Peso: 0,177 kg</li> <li>Núcleos del procesador: Octa Core</li> <li>Memoria RAM: 3GB</li> <li>Memoria interna: 32GB</li> <li>Memoria externa incluida: No</li> <li>Memoria expandible: 256GB</li></ul>;"<p><strong>Smartphone Galaxy J8 32GB Dorado Movistar </strong></p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&iacute;a. Uno</p>";;2;;11.5;17.5;30;0.2;;;IVA 19%;6596462;…;;;;;2019-02-13 17:49:41;2019-10-15 09:05:32;inactive
MI042EL0NXMH0LACL-6381607;Software Microsoft Office Mac Home and Students 2016;20056;Office Mac Home And Stu 2016;;;Microsoft;;;;9999.00;6132014;0;3 meses;"Softwares y membres&iacute;as";;2006132014005;<ul><li>Modelo: Office Mac Home And Stu 2016</li><li>Tipo: Software</li><li>Compatibilidad: Office</li></ul>;"<h3>Formato descargable: Al comprar este producto, el formato de entrega del software ser&aacute; mediante un c&oacute;digo descargable que ser&aacute; enviado al correo del cliente. Producto no f&iacute;sico.</h3><h3>Office 2016 Hogar y Estudiantes para Mac C&oacute;digo Digital</h3> Las aplicaciones cl&aacute;sicas de Office para una Mac. Una compra de una &uacute;nica vez. NOTA: No incluye Outlook, Publisher ni Access. <p><strong>Tama&ntilde;o de la descarga:</strong> 1 GB</p> <p><strong>Tiempo de la descarga:</strong> 2 minutos con banda ancha 1 d&iacute;a, 17 horas y 36 minutos con acceso telef&oacute;nico</p> <h3>Descargar desde Microsoft</h3> <p><strong>Tenga en cuenta que:</strong> Este elemento requiere una descarga directamente desde Microsoft. Vea los pasos a continuaci&oacute;n:</p> <ol> <li>Una vez que haya completado su compra de descarga de software en falabella.com, debe hacer clic en el bot&oacute;n 'Continuar a Office.com' para obtener su software. Puede encontrar el bot&oacute;n 'Continuar a Office.com' en su correo electr&oacute;nico de confirmaci&oacute;n y en la p&aacute;gina de agradecimiento una vez que haya completado su compra.</li> <li>Se lo dirigir&aacute; a un sitio web personalizado de Microsoft Office para registrarse o iniciar sesi&oacute;n con una cuenta de Microsoft.</li> <li>Seleccione su pa&iacute;s e idioma preferido.&#160 </li> <li>Desde su p&aacute;gina 'Mi cuenta' de Microsoft, seleccione el elemento que desea instalar.</li><li>Haga clic en el bot&oacute;n 'Instalar' para comenzar su descarga.</li> </ol> <h3>Qu&eacute; incluye</h3> <p>Aplicaciones&#160 </p> <ul> <li>Word&#160 </li></ul>";;2;;33;20;13;0;;;IVA 19%;6132014;…;;;;;2019-02-13 17:49:41;2019-10-15 08:42:32;inactive
EP554EL1DMIUQLACL-6410067;Combo Guitarra EC Pink;20056;;;;EPIC;;;;99990.00;5423922;0;;;;2005423922005;;1234567890;;2;;60;95;30;4;;;IVA 19%;5423922;…;;;;;2019-02-13 17:49:41;2019-10-15 08:28:53;inactive
VG292EL1JKUWILACL-6410068;Marco Línea Hombre 20 x 25 cm;20056;;;;VGO;;;;11990.00;5924280;0;;;;2005924280000;;1234567890;;2;;10;20;30;0.5;;;IVA 19%;5924280;…;;;;;2019-02-13 17:49:41;2019-10-15 09:37:07;inactive
TO250EL02LA2ALACL-6410069;Mochila Tamulo;20056;;;;Totto;;;;16990.00;5999874;0;;;;7704875302605;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5999874;…;;;;;2019-02-13 17:49:41;2019-10-15 08:53:32;inactive
GE657EL08JM42LACL-6410070;Cable digital Optico 2 mt.;20056;;;;GENERIC;;;;7490.00;2584958;0;;;;8717587011474;;1234567890;;2;;28;10;40;0.13;;;IVA 19%;2584958;…;;;;;2019-02-13 17:49:41;2019-10-15 08:57:34;inactive
GE657EL0EHY5ULACL-6410071;Audífonos deportivos H5 Black;20056;;;;GENERIC;;;;209990.00;5923048;0;;;;2005923048007;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;5923048;…;;;;;2019-02-13 17:49:41;2019-10-15 09:09:03;inactive
